Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!tdum_shp2_stat3_py,[['1']],[0.002226],0.0155
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,junb,[['0']],NA,0.01388
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!junb,[['1']],[0.0023279999999999998],0.01179
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,a2m_gfbg,[['0']],NA,0.03534
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!a2m_gfbg,[['1']],[0.0026680000000000002],0.01114
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,stat1_ta,[['0']],NA,0.0232
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!stat1_ta,[['1']],[0.002774],0.00936
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,MMPs,[['0']],NA,2.00873
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!MMPs,[['0']],NA,2.55963
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,IEC_MICA_Bupregulation,[['0']],NA,0.51827
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!IEC_MICA_Bupregulation,[['1']],[0.13672800000000002],0.34494
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Th0,[['0']],NA,0.48255
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Th0,[['0']],NA,1.09261
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Treg,[['0']],NA,0.49568
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Treg,[['1']],[0.27282500000000004],0.48801
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,M1_M1,[['0']],NA,0.05736
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!M1_M1,"[['!HA_SialicAcid_Affinity'], ['!Viral_Dose'], ['Bisindolylmaleimide_I'], ['M2_inhibitor'], ['Methyl_Beta_Cyclodextrin'], ['RTK_Inhibitor'], ['Wortmannin']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06553
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,Progeny_Virion,[['0']],NA,0.00881
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!Progeny_Virion,[['1']],[0.0],0.00848
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,mRNA_PB2_cyto,[['0']],NA,0.12689
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!mRNA_PB2_cyto,"[['!HA_SialicAcid_Affinity'], ['!Viral_Dose'], ['Bisindolylmaleimide_I'], ['M2_inhibitor'], ['Wortmannin']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.18261
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,pro_vRNP_PA_M1_cyto,[['0']],NA,0.01562
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!pro_vRNP_PA_M1_cyto,[['1']],[0.0],0.01465
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Foxo1_gene,[['0']],NA,0.38735
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Foxo1_gene,[['Csf1']],[0.0],0.29067
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,IL7r_activated,[['0']],NA,0.28609
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!IL7r_activated,"[['!IL7'], ['Csf1']]","[0.0, 0.0]",0.24318
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Mac1,[['0']],NA,0.40866
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Mac1,[['Csf1']],[0.0],0.3957
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Flt3,[['0']],NA,0.53063
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Flt3,"[['!Spi1'], ['Csf1']]","[0.011, 0.0]",0.19329
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,ERK,"[['BCR'], ['Flt3L'], ['Hoxa9']]","[0.0, 0.0, 0.0]",0.0367
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!ERK,"[['!BCR', '!Flt3L', '!Hoxa9']]",[0.0],0.03902
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl2,[['0']],NA,0.21618
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl2,"[['IFNb'], ['IL27']]","[0.0, 0.0015]",0.20143
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl11b,[['Dll1']],[0.0],0.00795
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl11b,[['!Dll1']],[0.0],0.00725
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Gzmb,[['0']],NA,0.12609
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!Gzmb,[['1']],[0.002],0.07471
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,Apoptosis,[['0']],NA,0.70045
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,!Apoptosis,[['!DNA_damage']],[0.0],0.27599
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,Growth_Arrest,"[['DNA_damage', 'TGFBR_stimulus']]",[0.0],0.46484
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,!Growth_Arrest,[['!DNA_damage']],[0.0],0.32607
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,Proliferation,[['0']],NA,0.44914
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,!Proliferation,"[['!TGFBR_stimulus'], ['DNA_damage']]","[0.04758, 0.004]",0.26873
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,p14,[['DNA_damage']],[0.022249999999999992],0.94058
./input/networks/large11SCC/MAPK Cancer Cell Fate Network_24250280.bnet,!p14,[['0']],NA,0.69992
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,Bcl2,[['0']],NA,0.28728
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,!Bcl2,[['0']],NA,0.09788
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,Mdm2,[['0']],NA,0.16216
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,!Mdm2,[['0']],NA,0.11588
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,ARE,[['0']],NA,0.18596
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,!ARE,[['0']],NA,0.24225
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,p53,[['0']],NA,0.3842
./input/networks/large11SCC/Oxidative Stress Pathway_23134720.bnet,!p53,[['0']],NA,0.31302
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,Maff,[['1']],[0.0],0.01012
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,!Maff,[['0']],NA,0.013
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,SRF,[['1']],[0.0],0.01655
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,!SRF,[['0']],NA,0.01785
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,MYC,[['1']],[0.0],0.01438
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,!MYC,[['0']],NA,0.01647
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,ZFP36,[['1']],[0.0],0.01499
./input/networks/large11SCC/PC12 Cell Differentiation_27148350.bnet,!ZFP36,[['0']],NA,0.0148
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,FoxO3a_M,[['0']],NA,0.05083
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!FoxO3a_M,[['1']],[0.0],0.04677
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,PI3KAkt_H,[['lTLR']],[0.0],0.28711
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!PI3KAkt_H,[['0']],NA,0.29008
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,ROS_M,[['0']],NA,0.02446
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!ROS_M,[['1']],[0.0],0.02485
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,NfkB_M,[['lTLR']],[0.0],0.14986
./input/networks/large11SCC/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!NfkB_M,"[['!lTLR', 'GCSF', 'IL1']]",[0.0],0.114
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,IL6R,[['DNAD']],[0.0],0.18429
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,!IL6R,"[['!DNAD', '!ERK1_2', '!IKK', '!IL6', 'IkB'], ['!DNAD', '!ERK1_2', '!IKK', '!IL6', 'NFkB'], ['!DNAD', '!ERK1_2', '!IL6', '!NEMO', 'IkB'], ['!DNAD', '!ERK1_2', '!IL6', '!NEMO', 'NFkB']]","[0.0, 0.0, 0.0, 0.0]",0.19897
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,Elk1,[['DNAD']],[0.0],0.28815
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,!Elk1,"[['!DNAD', '!Elk1', '!IL6']]",[0.0],0.18626
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,Oncogene,[['DNAD']],[0.0],0.25762
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,!Oncogene,[['0']],NA,0.26574
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,p16INK4,[['DNAD']],[0.0],0.20092
./input/networks/large11SCC/Senescence Associated Secretory Phenotype_29206223.bnet,!p16INK4,[['0']],NA,0.18814
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,SIP,"[['!cdk_0', 'cdk_H'], ['!ppc89', 'cdk_H']]","[0.0, 0.0]",0.00155
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,!SIP,[['!cdk_H']],[0.0],0.00141
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,flp1,"[['!cdk_H', 'cdk_0'], ['!cdk_H', 'sid2_mob1']]","[0.0, 0.0]",0.00154
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,!flp1,[['cdk_H']],[0.0],0.00152
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,sid2,"[['!cdk_H', '!cdk_L'], ['cdk_H', 'ppc89']]","[0.0, 0.0]",0.03578
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,!sid2,"[['!cdc42', '!cdk_H', '!pak1', '!pom1', 'Rga4', 'cdk_L']]",[0.0],0.04375
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,nak1,"[['!cdk_H', '!cdk_L'], ['cdk_H', 'ppc89'], ['cdk_H', 'sid2_mob1']]","[0.0, 0.0, 0.0]",0.05871
./input/networks/large11SCC/Septation Initiation Network_26244885.bnet,!nak1,[['0']],NA,0.05224
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,G1P3gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.01468
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,!G1P3gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.01595
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,GBP1gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.01805
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,!GBP1gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.01609
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,SOCS1,[['External_Activator']],[0.0],0.0171
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,!SOCS1,[['!External_Activator']],[0.0],0.01328
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,PSMB9gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.01571
./input/networks/large11SCC/Signaling in Macrophage Activation_18433497.bnet,!PSMB9gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.01804
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,MCPS,"[['BL', 'CO2'], ['CO2', 'RL']]","[0.0, 0.0]",0.02141
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,!MCPS,[['!CO2']],[0.0],0.0237
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,carbfix,"[['BL', 'CO2'], ['CO2', 'RL']]","[0.0, 0.0]",0.02195
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,!carbfix,[['!CO2']],[0.0],0.02246
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,SO_1,[['0']],NA,0.93023
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,!SO_1,"[['CO2', 'CO2_high']]",[0.0],0.32769
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,SO_2,[['0']],NA,0.29556
./input/networks/large11SCC/Stomatal Opening Model_27542373.bnet,!SO_2,"[['!BL'], ['ABA'], ['CO2_high']]","[0.0, 0.0, 0.0]",0.35492
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,shp2,[['0']],NA,0.02526
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,!shp2,"[['!lckr_input'], ['!tcrlig'], ['unknown_input']]","[0.0, 0.0, 0.0]",0.01497
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,p21c,"[['!cd28'], ['unknown_input2']]","[0.0, 0.0]",0.00371
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,!p21c,"[['!unknown_input2', 'cd28']]",[0.0],0.00371
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,fkhr,"[['!cd28'], ['unknown_input2']]","[0.0, 0.0]",0.00411
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,!fkhr,"[['!unknown_input2', 'cd28']]",[0.0],0.00441
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,Dummy,[['0']],NA,0.00941
./input/networks/large11SCC/T Cell Receptor Signaling_17722974.bnet,!Dummy,[['1']],[0.0],0.008
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,Cytoskeleton_signaling,[['0']],NA,0.23923
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,!Cytoskeleton_signaling,[['1']],[0.0],0.12458
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,Proliferation,[['0']],NA,0.21305
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,!Proliferation,[['CD45']],[0.0],0.11129
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,IL2RBT,[['0']],NA,0.43286
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,!IL2RBT,[['0']],NA,0.25484
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,RAS,[['0']],NA,0.51166
./input/networks/large11SCC/T-LGL Survival Network 2011_22102804.bnet,!RAS,[['0']],NA,0.24627
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,Metastasis,[['0']],NA,0.02102
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,!Metastasis,"[['!ECM'], ['DNAdamage']]","[0.0, 0.07]",0.10928
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,Apoptosis,[['0']],NA,0.82318
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,!Apoptosis,[['0']],NA,1.02533
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,CellCycleArrest,[['0']],NA,1.19345
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,!CellCycleArrest,[['0']],NA,1.16461
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,CDH2,[['0']],NA,1.01884
./input/networks/large11SCC/Tumour Cell Invasion and Migration_26528548.bnet,!CDH2,[['0']],NA,0.95651
