Network,Target,Controllers,Errors,Minutes
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!IEC_MICA_Bupregulation,[['1']],[0.136771],0.31692
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Th0,[['0']],NA,0.72606
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Th0,[['1']],[0.318595],0.33017
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Treg,[['0']],NA,0.39385
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Treg,[['1']],[0.272828],0.40045
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,M1_M1,[['0']],NA,0.04185
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!M1_M1,"[['!HA_SialicAcid_Affinity'], ['!Viral_Dose'], ['Bisindolylmaleimide_I'], ['M2_inhibitor'], ['RTK_Inhibitor'], ['Wortmannin']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05458
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,Progeny_Virion,[['0']],NA,0.00669
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!Progeny_Virion,[['1']],[0.0005],0.00742
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,mRNA_PB2_cyto,[['0']],NA,0.08539
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!mRNA_PB2_cyto,"[['!HA_SialicAcid_Affinity'], ['!Viral_Dose']]","[0.0, 0.0]",0.14291
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,pro_vRNP_PA_M1_cyto,[['0']],NA,0.01409
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!pro_vRNP_PA_M1_cyto,[['1']],[0.0005],0.01206
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Foxo1_gene,[['0']],NA,0.4756
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Foxo1_gene,[['Csf1']],[0.0],0.33626
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,IL7r_activated,[['0']],NA,0.20997
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!IL7r_activated,"[['!IL7'], ['Csf1']]","[0.0, 0.0]",0.32041
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Mac1,[['0']],NA,0.44496
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Mac1,"[['!E2A', '!Spi1'], ['!Ebf1', '!Runx1'], ['!Ebf1', '!Spi1'], ['!Ebf1_gene', '!Spi1'], ['!Foxo1', '!Runx1'], ['!Foxo1', '!Spi1'], ['!Ikzf1', '!Runx1'], ['!Ikzf1', '!Spi1']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.26263
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Flt3,[['0']],NA,0.48155
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Flt3,[['Csf1']],[0.0],0.30463
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,ERK,"[['BCR'], ['Flt3L'], ['Hoxa9']]","[0.0, 0.0, 0.0]",0.02741
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!ERK,"[['!BCR', '!Flt3L', '!Hoxa9']]",[0.0],0.02646
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl2,[['0']],NA,0.11615
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl2,"[['!B9', 'IFNb'], ['!B9', 'IL27'], ['IFNb', 'IL21'], ['IFNb', 'IL23'], ['IL21', 'IL27'], ['IL23', 'IL27']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13558
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl11b,[['Dll1']],[0.0],0.0071
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl11b,[['!Dll1']],[0.0],0.00716
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Gzmb,[['0']],NA,0.15021
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Gzmb,[['1']],[0.0],0.05873
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Apoptosis,[['0']],NA,0.48484
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Apoptosis,[['!DNA_damage']],[0.0],0.25797
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Growth_Arrest,"[['DNA_damage', 'TGFBR_stimulus']]",[0.0],0.24275
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Growth_Arrest,[['!DNA_damage']],[0.0],0.17669
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Proliferation,[['0']],NA,0.64372
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Proliferation,"[['DNA_damage', 'TGFBR_stimulus']]",[0.0],0.35194
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,p14,[['DNA_damage']],[0.020499999999999963],0.77484
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!p14,[['0']],NA,0.68113
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,Bcl2,[['0']],NA,0.20324
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!Bcl2,[['!Stress']],[0.0],0.10584
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,Mdm2,[['0']],NA,0.08021
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!Mdm2,[['!Stress']],[0.0],0.04926
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,ARE,[['0']],NA,0.12889
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!ARE,[['!Stress']],[0.0],0.1084
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,p53,[['0']],NA,0.24946
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!p53,[['!Stress']],[0.0],0.12855
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,Maff,[['1']],[0.0],0.00895
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!Maff,[['0']],NA,0.01087
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,SRF,[['1']],[0.0],0.01353
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!SRF,[['0']],NA,0.01488
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,MYC,[['1']],[0.0],0.0142
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!MYC,[['0']],NA,0.01369
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,ZFP36,[['1']],[0.0],0.01269
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!ZFP36,[['0']],NA,0.01361
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,FoxO3a_M,[['0']],NA,0.04088
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!FoxO3a_M,[['lTLR']],[0.0],0.05792
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,PI3KAkt_H,[['lTLR']],[0.0],0.31815
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!PI3KAkt_H,[['0']],NA,0.22241
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,ROS_M,[['0']],NA,0.03132
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!ROS_M,[['1']],[0.0],0.01993
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,NfkB_M,[['lTLR']],[0.0],0.09803
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!NfkB_M,"[['!lTLR', 'GCSF', 'IL1']]",[0.0],0.09143
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,IL6R,[['DNAD']],[0.0],0.19722
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,!IL6R,"[['!DNAD', '!Elk1', '!IL6']]",[0.0],0.16923
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,Elk1,[['DNAD']],[0.0],0.23005
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,!Elk1,"[['!DNAD', '!ERK1_2', '!IKK', '!IL6', 'IkB'], ['!DNAD', '!ERK1_2', '!IKK', '!IL6', 'NFkB'], ['!DNAD', '!ERK1_2', '!IL6', '!NEMO', 'IkB'], ['!DNAD', '!ERK1_2', '!IL6', '!NEMO', 'NFkB'], ['!DNAD', '!Elk1', '!IKK', '!IL6', 'IkB'], ['!DNAD', '!Elk1', '!IKK', '!IL6', 'NFkB'], ['!DNAD', '!Elk1', '!IL6', '!NEMO', 'IkB']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.18268
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,Oncogene,[['DNAD']],[0.0],0.16284
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,!Oncogene,[['0']],NA,0.38144
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,p16INK4,[['DNAD']],[0.0],0.17801
./input/networks/large/Senescence Associated Secretory Phenotype_29206223.bnet,!p16INK4,[['0']],NA,0.30664
./input/networks/large/Septation Initiation Network_26244885.bnet,SIP,"[['!cdk_0', 'cdk_H'], ['!ppc89', 'cdk_H']]","[0.0, 0.0]",0.00157
./input/networks/large/Septation Initiation Network_26244885.bnet,!SIP,[['!cdk_H']],[0.0],0.00146
./input/networks/large/Septation Initiation Network_26244885.bnet,flp1,"[['!cdk_H', 'cdk_0'], ['!cdk_H', 'sid2_mob1']]","[0.0, 0.0]",0.00154
./input/networks/large/Septation Initiation Network_26244885.bnet,!flp1,[['cdk_H']],[0.0],0.00369
./input/networks/large/Septation Initiation Network_26244885.bnet,sid2,"[['!cdk_H', '!cdk_L'], ['cdk_H', 'ppc89']]","[0.0, 0.0]",0.06545
./input/networks/large/Septation Initiation Network_26244885.bnet,!sid2,"[['!cdc42', '!cdk_H', '!gef1', '!pak1', '!pom1', '!scd1', 'cdk_L']]",[0.0],0.05775
./input/networks/large/Septation Initiation Network_26244885.bnet,nak1,"[['!cdk_H', '!cdk_L'], ['cdk_H', 'ppc89'], ['cdk_H', 'sid2_mob1']]","[0.0, 0.0, 0.0]",0.10955
./input/networks/large/Septation Initiation Network_26244885.bnet,!nak1,[['0']],NA,0.09305
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,G1P3gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.03471
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,!G1P3gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.01506
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,GBP1gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.03233
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,!GBP1gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.03344
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,SOCS1,[['External_Activator']],[0.0],0.03075
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,!SOCS1,[['!External_Activator']],[0.0],0.0299
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,PSMB9gene,"[['IRF1_IRF1_Activator'], ['IRF2_Activator']]","[0.0, 0.0]",0.03315
./input/networks/large/Signaling in Macrophage Activation_18433497.bnet,!PSMB9gene,"[['!IRF1_IRF1_Activator', '!IRF2_Activator']]",[0.0],0.03547
./input/networks/large/Stomatal Opening Model_27542373.bnet,MCPS,"[['BL', 'CO2'], ['CO2', 'RL']]","[0.0, 0.0]",0.04723
./input/networks/large/Stomatal Opening Model_27542373.bnet,!MCPS,[['!CO2']],[0.0],0.04826
./input/networks/large/Stomatal Opening Model_27542373.bnet,carbfix,"[['BL', 'CO2'], ['CO2', 'RL']]","[0.0, 0.0]",0.0457
./input/networks/large/Stomatal Opening Model_27542373.bnet,!carbfix,[['!CO2']],[0.0],0.04091
./input/networks/large/Stomatal Opening Model_27542373.bnet,SO_1,[['0']],NA,1.96559
./input/networks/large/Stomatal Opening Model_27542373.bnet,!SO_1,"[['!BL'], ['CO2']]","[0.118, 0.139]",0.3388
./input/networks/large/Stomatal Opening Model_27542373.bnet,SO_2,[['0']],NA,0.64599
./input/networks/large/Stomatal Opening Model_27542373.bnet,!SO_2,[['1']],[0.028],0.63017
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,shp2,[['0']],NA,0.04257
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,!shp2,"[['!lckr_input'], ['!tcrlig'], ['unknown_input']]","[0.0, 0.0, 0.0]",0.02905
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,p21c,"[['!cd28'], ['unknown_input2']]","[0.0, 0.0]",0.00959
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,!p21c,"[['!unknown_input2', 'cd28']]",[0.0],0.00907
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,fkhr,"[['!cd28'], ['unknown_input2']]","[0.0, 0.0]",0.00982
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,!fkhr,"[['!unknown_input2', 'cd28']]",[0.0],0.00859
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,Dummy,[['0']],NA,0.0111
./input/networks/large/T Cell Receptor Signaling_17722974.bnet,!Dummy,[['1']],[0.0],0.0104
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,Cytoskeleton_signaling,[['0']],NA,0.23097
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,!Cytoskeleton_signaling,[['!Stimuli']],[0.001],0.10415
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,Proliferation,[['0']],NA,0.44052
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,!Proliferation,[['1']],[0.0],0.21948
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,IL2RBT,[['0']],NA,0.53393
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,!IL2RBT,[['1']],[0.001],0.15207
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,RAS,[['0']],NA,0.39624
./input/networks/large/T-LGL Survival Network 2011_22102804.bnet,!RAS,[['1']],[0.0],0.24783
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,Metastasis,[['0']],NA,0.49473
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,!Metastasis,[['1']],[0.278],0.08033
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,Apoptosis,[['0']],NA,0.55434
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,!Apoptosis,"[['!miR200'], ['AKT1'], ['AKT2'], ['SNAI1'], ['SNAI2'], ['ZEB1'], ['p73']]","[0.0985, 0.08, 0.086, 0.0375, 0.058, 0.075, 0.0795]",0.06437
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,CellCycleArrest,"[['!DNAdamage', '!SNAI1', '!ZEB1', '!ZEB2', 'ECM', 'p53']]",[0.0],1.46955
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,!CellCycleArrest,[['0']],NA,3.84813
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,CDH2,[['0']],NA,3.43557
./input/networks/large/Tumour Cell Invasion and Migration_26528548.bnet,!CDH2,[['0']],NA,3.06479
